Item Code,Item Name,Category Name,Sales UOM,Total Opening Quantity,Saleable Opening Quantity,Free Opening Quantity,Damage Opening Quantity,(rs.) Opening Value,Purchase,Free Purchase,Total Sales Return,Sales Return Saleable,Sales Return Damages,Total Issues,Saleable Issues,Free Issues,Purchase Return,Adjustments,Stock Transfer Out,Stock Transfer In,Stock Destruction,Total On Hand Qty,On Hand Saleable Qty,On Hand Free Qty,On Hand Damage Qty,(rs.) On Hand Value,Opening Date,Total Opening Quantity,Saleable Opening Quantity,Free Opening Quantity,Damage Opening Quantity,(rs.) Opening Value,Purchase,Free Purchase,Total Sales Return,Sales Return Saleable,Sales Return Damages,Issues,Saleable Issues,Free Issues,Purchase Return,Adjustments,Stock Transfer Out,Stock Transfer In,Stock Destruction,On Hand Qty,On Hand Saleable Qty,On Hand Free Qty,On Hand Damage Qty,(rs.) On Hand Value
FA4095B,JELIMALS TASTY SPARKLES 10G_FA4095B,JELIMALS RS 05 PB,KG,16.68,16.68,0,0,6380.69,0,0,0,0,0,1.08,1.08,0,0,0,0,0,0,15.6,15.6,0,0,5967.56,25-12-2024,15.6,15.6,0,0,5967.56,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,15.6,0,0,5967.56
FA4095B,JELIMALS TASTY SPARKLES 10G_FA4095B,JELIMALS RS 05 PB,KG,16.68,16.68,0,0,6380.69,0,0,0,0,0,1.08,1.08,0,0,0,0,0,0,15.6,15.6,0,0,5967.56,26-12-2024,15.6,15.6,0,0,5967.56,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,15.6,0,0,5967.56
FA4095B,JELIMALS TASTY SPARKLES 10G_FA4095B,JELIMALS RS 05 PB,KG,16.68,16.68,0,0,6380.69,0,0,0,0,0,1.08,1.08,0,0,0,0,0,0,15.6,15.6,0,0,5967.56,27-12-2024,15.6,15.6,0,0,5967.56,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,15.6,0,0,5967.56
FA4095B,JELIMALS TASTY SPARKLES 10G_FA4095B,JELIMALS RS 05 PB,KG,16.68,16.68,0,0,6380.69,0,0,0,0,0,1.08,1.08,0,0,0,0,0,0,15.6,15.6,0,0,5967.56,28-12-2024,15.6,15.6,0,0,5967.56,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,15.6,0,0,5967.56
FA4095B,JELIMALS TASTY SPARKLES 10G_FA4095B,JELIMALS RS 05 PB,KG,16.68,16.68,0,0,6380.69,0,0,0,0,0,1.08,1.08,0,0,0,0,0,0,15.6,15.6,0,0,5967.56,29-12-2024,15.6,15.6,0,0,5967.56,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,15.6,0,0,5967.56
FA4095B,JELIMALS TASTY SPARKLES 10G_FA4095B,JELIMALS RS 05 PB,KG,16.68,16.68,0,0,6380.69,0,0,0,0,0,1.08,1.08,0,0,0,0,0,0,15.6,15.6,0,0,5967.56,30-12-2024,15.6,15.6,0,0,5967.56,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,15.6,0,0,5967.56
FA4095B,JELIMALS TASTY SPARKLES 10G_FA4095B,JELIMALS RS 05 PB,KG,16.68,16.68,0,0,6380.69,0,0,0,0,0,1.08,1.08,0,0,0,0,0,0,15.6,15.6,0,0,5967.56,31-12-2024,15.6,15.6,0,0,5967.56,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,15.6,0,0,5967.56
FA4095B,JELIMALS TASTY SPARKLES 10G_FA4095B,JELIMALS RS 05 PB,KG,16.68,16.68,0,0,6380.69,0,0,0,0,0,1.08,1.08,0,0,0,0,0,0,15.6,15.6,0,0,5967.56,GrandTotal:,5870.88,5870.88,0,0,2245820.9,0,0,0,0,0,1.08,1.08,0,0,0,0,0,0,5869.8,5869.8,0,0,2245407.76
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,01-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,02-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,03-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,04-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,05-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,06-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,07-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,08-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,09-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,10-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,11-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,12-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,13-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,14-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,15-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,16-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,17-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,18-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,19-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,20-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,21-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,22-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,23-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,24-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,25-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,26-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,27-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,28-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,29-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,30-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,31-01-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,01-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,02-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,03-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,04-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,05-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,06-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,07-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,08-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,09-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,10-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,11-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,12-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,13-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,14-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,15-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,16-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,17-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,18-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,19-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,20-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,21-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,22-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,23-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,24-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,25-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,26-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,27-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,28-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,29-02-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,01-03-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,02-03-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,03-03-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,04-03-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,05-03-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,06-03-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,07-03-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,08-03-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,09-03-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,10-03-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,11-03-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,12-03-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,13-03-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,14-03-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,15-03-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,16-03-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,17-03-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,18-03-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
433,SCISSORS FT 10BE_433,SSFT 10BE,M_S,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99,19-03-2024,0.05,0,0,0.05,177.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,177.99
